path,size_kb,category,reason
Data\exports\users\apartment_link_requests_migration_2026-06-25_12-07-06.txt,0.9,HIGH:timestamped_name,штамп времени в пути: 2026-06-25_12-07-06
Data\exports\users\restore_resident_link_2026-06-25_12-51-41.txt,0.9,HIGH:timestamped_name,штамп времени в пути: 2026-06-25_12-51-41
Data\exports\users\restore_resident_link_2026-06-25_12-52-09.txt,0.9,HIGH:timestamped_name,штамп времени в пути: 2026-06-25_12-52-09
Data\exports\db_passports\service_catalog\gold_2026-06-28_22-23-17\01_schema.txt,1.6,HIGH:timestamped_name,штамп времени в пути: 2026-06-28_22-23-17
Data\exports\db_passports\service_catalog\gold_2026-06-28_22-23-17\02_columns.csv,0.7,HIGH:timestamped_name,штамп времени в пути: 2026-06-28_22-23-17
Data\exports\db_passports\service_catalog\gold_2026-06-28_22-23-17\03_indexes.csv,0.6,HIGH:timestamped_name,штамп времени в пути: 2026-06-28_22-23-17
Data\exports\db_passports\service_catalog\gold_2026-06-28_22-23-17\04_foreign_keys.csv,0.1,HIGH:timestamped_name,штамп времени в пути: 2026-06-28_22-23-17
Data\exports\db_passports\service_catalog\gold_2026-06-28_22-23-17\05_code_references.csv,243.5,HIGH:timestamped_name,штамп времени в пути: 2026-06-28_22-23-17
Data\exports\db_passports\service_catalog\gold_2026-06-28_22-23-17\06_service_code_usage.csv,3.7,HIGH:timestamped_name,штамп времени в пути: 2026-06-28_22-23-17
Data\exports\db_passports\service_catalog\gold_2026-06-28_22-23-17\07_sample_rows.csv,4.4,HIGH:timestamped_name,штамп времени в пути: 2026-06-28_22-23-17
Data\exports\db_passports\service_catalog\gold_2026-06-28_22-23-17\08_distinct_values.txt,3.1,HIGH:timestamped_name,штамп времени в пути: 2026-06-28_22-23-17
Data\exports\db_passports\service_catalog\gold_2026-06-28_22-23-17\09_code_references_by_kind.txt,128.4,HIGH:timestamped_name,штамп времени в пути: 2026-06-28_22-23-17
Data\exports\db_passports\service_catalog\gold_2026-06-28_22-23-17\10_architecture_notes.md,1.4,HIGH:timestamped_name,штамп времени в пути: 2026-06-28_22-23-17
Data\exports\db_passports\service_catalog\gold_2026-06-28_22-23-17\10_architecture_notes.md,1.4,HIGH:generated_doc_export,авто-сгенерированный отчёт в Data/exports/...
Data\exports\db_passports\service_catalog\gold_2026-06-28_22-23-17\passport_summary.txt,0.5,HIGH:timestamped_name,штамп времени в пути: 2026-06-28_22-23-17
Data\exports\code_passport\project_passport_2026-06-28_15-31-05\00_Project.md,5.6,HIGH:timestamped_name,штамп времени в пути: 2026-06-28_15-31-05
Data\exports\code_passport\project_passport_2026-06-28_15-31-05\00_Project.md,5.6,HIGH:generated_doc_export,авто-сгенерированный отчёт в Data/exports/...
Data\exports\code_passport\project_passport_2026-06-28_15-31-05\00_Project.md,5.6,REVIEW:duplicate_doc_name,"файл с именем '00_Project.md' встречается в нескольких папках проекта — возможен конфликт содержимого, а не просто дубль (проверьте вручную)"
Data\exports\code_passport\project_passport_2026-06-28_15-31-05\01_File_System.md,35.9,HIGH:timestamped_name,штамп времени в пути: 2026-06-28_15-31-05
Data\exports\code_passport\project_passport_2026-06-28_15-31-05\01_File_System.md,35.9,HIGH:generated_doc_export,авто-сгенерированный отчёт в Data/exports/...
Data\exports\code_passport\project_passport_2026-06-28_15-31-05\01_File_System.md,35.9,REVIEW:duplicate_doc_name,"файл с именем '01_File_System.md' встречается в нескольких папках проекта — возможен конфликт содержимого, а не просто дубль (проверьте вручную)"
Data\exports\code_passport\project_passport_2026-06-28_15-31-05\02_Modules.md,77.8,HIGH:timestamped_name,штамп времени в пути: 2026-06-28_15-31-05
Data\exports\code_passport\project_passport_2026-06-28_15-31-05\02_Modules.md,77.8,HIGH:generated_doc_export,авто-сгенерированный отчёт в Data/exports/...
Data\exports\code_passport\project_passport_2026-06-28_15-31-05\02_Modules.md,77.8,REVIEW:duplicate_doc_name,"файл с именем '02_Modules.md' встречается в нескольких папках проекта — возможен конфликт содержимого, а не просто дубль (проверьте вручную)"
Data\exports\code_passport\project_passport_2026-06-28_15-31-05\03_Technical_Debt.md,2.9,HIGH:timestamped_name,штамп времени в пути: 2026-06-28_15-31-05
Data\exports\code_passport\project_passport_2026-06-28_15-31-05\03_Technical_Debt.md,2.9,HIGH:generated_doc_export,авто-сгенерированный отчёт в Data/exports/...
Data\exports\code_passport\project_passport_2026-06-28_15-31-05\03_Technical_Debt.md,2.9,REVIEW:duplicate_doc_name,"файл с именем '03_Technical_Debt.md' встречается в нескольких папках проекта — возможен конфликт содержимого, а не просто дубль (проверьте вручную)"
Data\exports\code_passport\project_passport_2026-06-28_15-31-05\04_DB_Table_References.md,841.3,HIGH:timestamped_name,штамп времени в пути: 2026-06-28_15-31-05
Data\exports\code_passport\project_passport_2026-06-28_15-31-05\04_DB_Table_References.md,841.3,HIGH:generated_doc_export,авто-сгенерированный отчёт в Data/exports/...
Data\exports\code_passport\project_passport_2026-06-28_15-31-05\04_DB_Table_References.md,841.3,REVIEW:duplicate_doc_name,"файл с именем '04_DB_Table_References.md' встречается в нескольких папках проекта — возможен конфликт содержимого, а не просто дубль (проверьте вручную)"
Data\exports\code_passport\project_passport_2026-06-28_15-31-05\summary.json,0.4,HIGH:timestamped_name,штамп времени в пути: 2026-06-28_15-31-05
Data\exports\code_passport\project_passport_v2_2026-06-28_15-35-59\00_Project.md,5.9,HIGH:timestamped_name,штамп времени в пути: 2026-06-28_15-35-59
Data\exports\code_passport\project_passport_v2_2026-06-28_15-35-59\00_Project.md,5.9,HIGH:generated_doc_export,авто-сгенерированный отчёт в Data/exports/...
Data\exports\code_passport\project_passport_v2_2026-06-28_15-35-59\00_Project.md,5.9,REVIEW:duplicate_doc_name,"файл с именем '00_Project.md' встречается в нескольких папках проекта — возможен конфликт содержимого, а не просто дубль (проверьте вручную)"
Data\exports\code_passport\project_passport_v2_2026-06-28_15-35-59\01_File_System.md,24.4,HIGH:timestamped_name,штамп времени в пути: 2026-06-28_15-35-59
Data\exports\code_passport\project_passport_v2_2026-06-28_15-35-59\01_File_System.md,24.4,HIGH:generated_doc_export,авто-сгенерированный отчёт в Data/exports/...
Data\exports\code_passport\project_passport_v2_2026-06-28_15-35-59\01_File_System.md,24.4,REVIEW:duplicate_doc_name,"файл с именем '01_File_System.md' встречается в нескольких папках проекта — возможен конфликт содержимого, а не просто дубль (проверьте вручную)"
Data\exports\code_passport\project_passport_v2_2026-06-28_15-35-59\02_Modules.md,70.5,HIGH:timestamped_name,штамп времени в пути: 2026-06-28_15-35-59
Data\exports\code_passport\project_passport_v2_2026-06-28_15-35-59\02_Modules.md,70.5,HIGH:generated_doc_export,авто-сгенерированный отчёт в Data/exports/...
Data\exports\code_passport\project_passport_v2_2026-06-28_15-35-59\02_Modules.md,70.5,REVIEW:duplicate_doc_name,"файл с именем '02_Modules.md' встречается в нескольких папках проекта — возможен конфликт содержимого, а не просто дубль (проверьте вручную)"
Data\exports\code_passport\project_passport_v2_2026-06-28_15-35-59\03_Technical_Debt.md,3.1,HIGH:timestamped_name,штамп времени в пути: 2026-06-28_15-35-59
Data\exports\code_passport\project_passport_v2_2026-06-28_15-35-59\03_Technical_Debt.md,3.1,HIGH:generated_doc_export,авто-сгенерированный отчёт в Data/exports/...
Data\exports\code_passport\project_passport_v2_2026-06-28_15-35-59\03_Technical_Debt.md,3.1,REVIEW:duplicate_doc_name,"файл с именем '03_Technical_Debt.md' встречается в нескольких папках проекта — возможен конфликт содержимого, а не просто дубль (проверьте вручную)"
Data\exports\code_passport\project_passport_v2_2026-06-28_15-35-59\04_DB_Table_References.md,445.5,HIGH:timestamped_name,штамп времени в пути: 2026-06-28_15-35-59
Data\exports\code_passport\project_passport_v2_2026-06-28_15-35-59\04_DB_Table_References.md,445.5,HIGH:generated_doc_export,авто-сгенерированный отчёт в Data/exports/...
Data\exports\code_passport\project_passport_v2_2026-06-28_15-35-59\04_DB_Table_References.md,445.5,REVIEW:duplicate_doc_name,"файл с именем '04_DB_Table_References.md' встречается в нескольких папках проекта — возможен конфликт содержимого, а не просто дубль (проверьте вручную)"
Data\exports\code_passport\project_passport_v2_2026-06-28_15-35-59\summary.json,0.5,HIGH:timestamped_name,штамп времени в пути: 2026-06-28_15-35-59
Data\exports\code_passport\project_passport_v3_2026-06-28_15-51-11\00_Project_v3.md,5.8,HIGH:timestamped_name,штамп времени в пути: 2026-06-28_15-51-11
Data\exports\code_passport\project_passport_v3_2026-06-28_15-51-11\00_Project_v3.md,5.8,HIGH:generated_doc_export,авто-сгенерированный отчёт в Data/exports/...
Data\exports\code_passport\project_passport_v3_2026-06-28_15-51-11\05_Entrypoints.md,36.2,HIGH:timestamped_name,штамп времени в пути: 2026-06-28_15-51-11
Data\exports\code_passport\project_passport_v3_2026-06-28_15-51-11\05_Entrypoints.md,36.2,HIGH:generated_doc_export,авто-сгенерированный отчёт в Data/exports/...
Data\exports\code_passport\project_passport_v3_2026-06-28_15-51-11\06_Active_Candidates.md,16.9,HIGH:timestamped_name,штамп времени в пути: 2026-06-28_15-51-11
Data\exports\code_passport\project_passport_v3_2026-06-28_15-51-11\06_Active_Candidates.md,16.9,HIGH:generated_doc_export,авто-сгенерированный отчёт в Data/exports/...
Data\exports\code_passport\project_passport_v3_2026-06-28_15-51-11\07_Legacy_Backups.md,3.9,HIGH:timestamped_name,штамп времени в пути: 2026-06-28_15-51-11
Data\exports\code_passport\project_passport_v3_2026-06-28_15-51-11\07_Legacy_Backups.md,3.9,HIGH:generated_doc_export,авто-сгенерированный отчёт в Data/exports/...
Data\exports\code_passport\project_passport_v3_2026-06-28_15-51-11\08_Bot_Handlers.md,2.6,HIGH:timestamped_name,штамп времени в пути: 2026-06-28_15-51-11
Data\exports\code_passport\project_passport_v3_2026-06-28_15-51-11\08_Bot_Handlers.md,2.6,HIGH:generated_doc_export,авто-сгенерированный отчёт в Data/exports/...
Data\exports\code_passport\project_passport_v3_2026-06-28_15-51-11\09_Remote_Access_Service_Modules.md,27.8,HIGH:timestamped_name,штамп времени в пути: 2026-06-28_15-51-11
Data\exports\code_passport\project_passport_v3_2026-06-28_15-51-11\09_Remote_Access_Service_Modules.md,27.8,HIGH:generated_doc_export,авто-сгенерированный отчёт в Data/exports/...
Data\exports\code_passport\project_passport_v3_2026-06-28_15-51-11\10_Code_Risk_Summary.md,4.6,HIGH:timestamped_name,штамп времени в пути: 2026-06-28_15-51-11
Data\exports\code_passport\project_passport_v3_2026-06-28_15-51-11\10_Code_Risk_Summary.md,4.6,HIGH:generated_doc_export,авто-сгенерированный отчёт в Data/exports/...
Data\exports\code_passport\project_passport_v3_2026-06-28_15-51-11\summary.json,0.9,HIGH:timestamped_name,штамп времени в пути: 2026-06-28_15-51-11
Data\exports\code_passport\project_passport_v4_2026-06-28_15-56-10\00_Runtime_Schema_Audit.md,0.9,HIGH:timestamped_name,штамп времени в пути: 2026-06-28_15-56-10
Data\exports\code_passport\project_passport_v4_2026-06-28_15-56-10\00_Runtime_Schema_Audit.md,0.9,HIGH:generated_doc_export,авто-сгенерированный отчёт в Data/exports/...
Data\exports\code_passport\project_passport_v4_2026-06-28_15-56-10\01_Strict_Entrypoints.md,16.7,HIGH:timestamped_name,штамп времени в пути: 2026-06-28_15-56-10
Data\exports\code_passport\project_passport_v4_2026-06-28_15-56-10\01_Strict_Entrypoints.md,16.7,HIGH:generated_doc_export,авто-сгенерированный отчёт в Data/exports/...
Data\exports\code_passport\project_passport_v4_2026-06-28_15-56-10\02_Runtime_Import_Closure.md,0.1,HIGH:timestamped_name,штамп времени в пути: 2026-06-28_15-56-10
Data\exports\code_passport\project_passport_v4_2026-06-28_15-56-10\02_Runtime_Import_Closure.md,0.1,HIGH:generated_doc_export,авто-сгенерированный отчёт в Data/exports/...
Data\exports\code_passport\project_passport_v4_2026-06-28_15-56-10\03_Missing_Tables_From_Code.md,62.5,HIGH:timestamped_name,штамп времени в пути: 2026-06-28_15-56-10
Data\exports\code_passport\project_passport_v4_2026-06-28_15-56-10\03_Missing_Tables_From_Code.md,62.5,HIGH:generated_doc_export,авто-сгенерированный отчёт в Data/exports/...
Data\exports\code_passport\project_passport_v4_2026-06-28_15-56-10\04_Remote_Access_Modules.md,15.7,HIGH:timestamped_name,штамп времени в пути: 2026-06-28_15-56-10
Data\exports\code_passport\project_passport_v4_2026-06-28_15-56-10\04_Remote_Access_Modules.md,15.7,HIGH:generated_doc_export,авто-сгенерированный отчёт в Data/exports/...
Data\exports\code_passport\project_passport_v4_2026-06-28_15-56-10\05_Debt_Gate_Candidates.md,131.7,HIGH:timestamped_name,штамп времени в пути: 2026-06-28_15-56-10
Data\exports\code_passport\project_passport_v4_2026-06-28_15-56-10\05_Debt_Gate_Candidates.md,131.7,HIGH:generated_doc_export,авто-сгенерированный отчёт в Data/exports/...
Data\exports\code_passport\project_passport_v4_2026-06-28_15-56-10\summary.json,0.6,HIGH:timestamped_name,штамп времени в пути: 2026-06-28_15-56-10
Data\exports\code_passport\remote_debt_gate_audit_2026-06-28_16-48-56\00_Remote_Debt_Gate_Audit.md,32.3,HIGH:timestamped_name,штамп времени в пути: 2026-06-28_16-48-56
Data\exports\code_passport\remote_debt_gate_audit_2026-06-28_16-48-56\00_Remote_Debt_Gate_Audit.md,32.3,HIGH:generated_doc_export,авто-сгенерированный отчёт в Data/exports/...
Data\exports\code_passport\remote_debt_gate_audit_2026-06-28_16-48-56\summary.json,0.8,HIGH:timestamped_name,штамп времени в пути: 2026-06-28_16-48-56
Data\exports\code_passport\remote_debt_gate_audit_2026-06-28_16-48-56\inventory\candidate_lines.csv,110.0,HIGH:timestamped_name,штамп времени в пути: 2026-06-28_16-48-56
Data\exports\code_passport\remote_debt_gate_audit_2026-06-28_16-48-56\inventory\db_status.csv,0.3,HIGH:timestamped_name,штамп времени в пути: 2026-06-28_16-48-56
Data\exports\code_passport\remote_debt_gate_audit_2026-06-28_16-48-56\inventory\files_scanned.csv,4.8,HIGH:timestamped_name,штамп времени в пути: 2026-06-28_16-48-56
Data\exports\code_passport\remote_debt_gate_audit_2026-06-28_16-48-56\inventory\functions_remote_debt_scan.csv,66.4,HIGH:timestamped_name,штамп времени в пути: 2026-06-28_16-48-56
Data\exports\code_passport\project_passport_v4_2026-06-28_15-56-10\inventory\db_table_refs.csv,840.3,HIGH:timestamped_name,штамп времени в пути: 2026-06-28_15-56-10
Data\exports\code_passport\project_passport_v4_2026-06-28_15-56-10\inventory\debt_gate_candidates.csv,464.9,HIGH:timestamped_name,штамп времени в пути: 2026-06-28_15-56-10
Data\exports\code_passport\project_passport_v4_2026-06-28_15-56-10\inventory\missing_tables_from_code.csv,56.7,HIGH:timestamped_name,штамп времени в пути: 2026-06-28_15-56-10
Data\exports\code_passport\project_passport_v4_2026-06-28_15-56-10\inventory\remote_access_modules.csv,11.4,HIGH:timestamped_name,штамп времени в пути: 2026-06-28_15-56-10
Data\exports\code_passport\project_passport_v4_2026-06-28_15-56-10\inventory\runtime_import_edges.csv,0.1,HIGH:timestamped_name,штамп времени в пути: 2026-06-28_15-56-10
Data\exports\code_passport\project_passport_v4_2026-06-28_15-56-10\inventory\runtime_import_nodes.csv,0.1,HIGH:timestamped_name,штамп времени в пути: 2026-06-28_15-56-10
Data\exports\code_passport\project_passport_v4_2026-06-28_15-56-10\inventory\strict_entrypoints.csv,13.7,HIGH:timestamped_name,штамп времени в пути: 2026-06-28_15-56-10
Data\exports\code_passport\project_passport_v3_2026-06-28_15-51-11\inventory\entrypoints.csv,26.2,HIGH:timestamped_name,штамп времени в пути: 2026-06-28_15-51-11
Data\exports\code_passport\project_passport_v3_2026-06-28_15-51-11\inventory\files_classified.csv,59.1,HIGH:timestamped_name,штамп времени в пути: 2026-06-28_15-51-11
Data\exports\code_passport\project_passport_v3_2026-06-28_15-51-11\inventory\functions.csv,262.7,HIGH:timestamped_name,штамп времени в пути: 2026-06-28_15-51-11
Data\exports\code_passport\project_passport_v3_2026-06-28_15-51-11\inventory\import_edges.csv,217.5,HIGH:timestamped_name,штамп времени в пути: 2026-06-28_15-51-11
Data\exports\code_passport\project_passport_v3_2026-06-28_15-51-11\inventory\python_modules_classified.csv,50.4,HIGH:timestamped_name,штамп времени в пути: 2026-06-28_15-51-11
Data\exports\code_passport\project_passport_v2_2026-06-28_15-35-59\inventory\classes.csv,1.4,HIGH:timestamped_name,штамп времени в пути: 2026-06-28_15-35-59
Data\exports\code_passport\project_passport_v2_2026-06-28_15-35-59\inventory\db_table_refs.csv,796.7,HIGH:timestamped_name,штамп времени в пути: 2026-06-28_15-35-59
Data\exports\code_passport\project_passport_v2_2026-06-28_15-35-59\inventory\files.csv,25.9,HIGH:timestamped_name,штамп времени в пути: 2026-06-28_15-35-59
Data\exports\code_passport\project_passport_v2_2026-06-28_15-35-59\inventory\functions.csv,441.6,HIGH:timestamped_name,штамп времени в пути: 2026-06-28_15-35-59
Data\exports\code_passport\project_passport_v2_2026-06-28_15-35-59\inventory\imports.csv,143.0,HIGH:timestamped_name,штамп времени в пути: 2026-06-28_15-35-59
Data\exports\code_passport\project_passport_v2_2026-06-28_15-35-59\inventory\modules.csv,49.5,HIGH:timestamped_name,штамп времени в пути: 2026-06-28_15-35-59
Data\exports\code_passport\project_passport_v2_2026-06-28_15-35-59\inventory\todos.csv,2.8,HIGH:timestamped_name,штамп времени в пути: 2026-06-28_15-35-59
Data\exports\code_passport\project_passport_2026-06-28_15-31-05\inventory\classes.csv,1.0,HIGH:timestamped_name,штамп времени в пути: 2026-06-28_15-31-05
Data\exports\code_passport\project_passport_2026-06-28_15-31-05\inventory\db_table_refs.csv,1761.1,HIGH:timestamped_name,штамп времени в пути: 2026-06-28_15-31-05
Data\exports\code_passport\project_passport_2026-06-28_15-31-05\inventory\files.csv,41.0,HIGH:timestamped_name,штамп времени в пути: 2026-06-28_15-31-05
Data\exports\code_passport\project_passport_2026-06-28_15-31-05\inventory\functions.csv,546.2,HIGH:timestamped_name,штамп времени в пути: 2026-06-28_15-31-05
Data\exports\code_passport\project_passport_2026-06-28_15-31-05\inventory\imports.csv,172.7,HIGH:timestamped_name,штамп времени в пути: 2026-06-28_15-31-05
Data\exports\code_passport\project_passport_2026-06-28_15-31-05\inventory\modules.csv,55.4,HIGH:timestamped_name,штамп времени в пути: 2026-06-28_15-31-05
Data\exports\code_passport\project_passport_2026-06-28_15-31-05\inventory\todos.csv,2.7,HIGH:timestamped_name,штамп времени в пути: 2026-06-28_15-31-05
Data\db\backups\osbb_test_before_cashier.db,2100.0,HIGH:backup_folder,внутри папки backups/: Data\db\backups\osbb_test_before_cashier.db
Data\db\backups\osbb_test_before_cashier.db,2100.0,HIGH:before_prefix,содержит 'before_' (снимок до правки)
Data\db\backups\osbb_test_before_cashier.db,2100.0,HIGH:db_backup,снапшот базы данных внутри backups/
Data\db\backups\osbb_test_before_grant_admin_2026-07-01_13-49-23.db,2032.0,HIGH:backup_folder,внутри папки backups/: Data\db\backups\osbb_test_before_grant_admin_2026-07-01_13-49-23.db
Data\db\backups\osbb_test_before_grant_admin_2026-07-01_13-49-23.db,2032.0,HIGH:timestamped_name,штамп времени в пути: 2026-07-01_13-49-23
Data\db\backups\osbb_test_before_grant_admin_2026-07-01_13-49-23.db,2032.0,HIGH:before_prefix,содержит 'before_' (снимок до правки)
Data\db\backups\osbb_test_before_grant_admin_2026-07-01_13-49-23.db,2032.0,HIGH:db_backup,снапшот базы данных внутри backups/
Data\db\backups\osbb_test_before_promote_live_services_2026-07-01_12-41-42.db,1300.0,HIGH:backup_folder,внутри папки backups/: Data\db\backups\osbb_test_before_promote_live_services_2026-07-01_12-41-42.db
Data\db\backups\osbb_test_before_promote_live_services_2026-07-01_12-41-42.db,1300.0,HIGH:timestamped_name,штамп времени в пути: 2026-07-01_12-41-42
Data\db\backups\osbb_test_before_promote_live_services_2026-07-01_12-41-42.db,1300.0,HIGH:before_prefix,содержит 'before_' (снимок до правки)
Data\db\backups\osbb_test_before_promote_live_services_2026-07-01_12-41-42.db,1300.0,HIGH:db_backup,снапшот базы данных внутри backups/
Data\db\backups\osbb_test_before_remote_debt_gate_fixture_2026-06-28_18-32-29.db,1300.0,HIGH:backup_folder,внутри папки backups/: Data\db\backups\osbb_test_before_remote_debt_gate_fixture_2026-06-28_18-32-29.db
Data\db\backups\osbb_test_before_remote_debt_gate_fixture_2026-06-28_18-32-29.db,1300.0,HIGH:timestamped_name,штамп времени в пути: 2026-06-28_18-32-29
Data\db\backups\osbb_test_before_remote_debt_gate_fixture_2026-06-28_18-32-29.db,1300.0,HIGH:before_prefix,содержит 'before_' (снимок до правки)
Data\db\backups\osbb_test_before_remote_debt_gate_fixture_2026-06-28_18-32-29.db,1300.0,HIGH:db_backup,снапшот базы данных внутри backups/
Data\db\logs\actual_service_order_state_20260627_115724.txt,9.5,HIGH:timestamped_name,штамп времени в пути: 20260627_115724
Data\db\logs\actual_service_order_state_20260704_142150.txt,131.6,HIGH:timestamped_name,штамп времени в пути: 20260704_142150
Data\db\logs\actual_service_order_state_20260704_142648.txt,131.6,HIGH:timestamped_name,штамп времени в пути: 20260704_142648
Data\db\logs\guard_sandbox_service_orders_diagnosis_20260627_114522.txt,1.1,HIGH:timestamped_name,штамп времени в пути: 20260627_114522
Data\db\logs\guard_sandbox_service_orders_diagnosis_20260627_114522.txt,1.1,REVIEW:sandbox_name,в пути встречается 'sandbox'
Data\db\logs\guard_sandbox_service_orders_diagnosis_20260627_114911.txt,1.2,HIGH:timestamped_name,штамп времени в пути: 20260627_114911
Data\db\logs\guard_sandbox_service_orders_diagnosis_20260627_114911.txt,1.2,REVIEW:sandbox_name,в пути встречается 'sandbox'
Data\db\logs\guard_sandbox_service_orders_diagnosis_v2_20260627_115123.txt,26.3,HIGH:timestamped_name,штамп времени в пути: 20260627_115123
Data\db\logs\guard_sandbox_service_orders_diagnosis_v2_20260627_115123.txt,26.3,REVIEW:sandbox_name,в пути встречается 'sandbox'
Data\db\logs\live_services_payment_schema_fix_20260627_122549.txt,1.0,HIGH:timestamped_name,штамп времени в пути: 20260627_122549
Data\db\logs\phone_barrier_access_operational_migration_2026-06-27_19-38-08.txt,0.5,HIGH:timestamped_name,штамп времени в пути: 2026-06-27_19-38-08
Data\db\logs\phone_barrier_access_schema_migration_2026-06-27_19-16-27.txt,1.5,HIGH:timestamped_name,штамп времени в пути: 2026-06-27_19-16-27
Data\db\logs\profile_parking_time_test_migration_2026-06-28_12-12-37.txt,0.5,HIGH:timestamped_name,штамп времени в пути: 2026-06-28_12-12-37
Data\db\logs\profile_verification_migration_2026-06-27_20-52-07.txt,1.0,HIGH:timestamped_name,штамп времени в пути: 2026-06-27_20-52-07
Data\db\logs\simplified_services_migration_2026-06-27_14-10-45.txt,0.5,HIGH:timestamped_name,штамп времени в пути: 2026-06-27_14-10-45
Data\db\sandbox\cashier_v2_preflight_2026-06-25_18-53-50.txt,2.4,HIGH:timestamped_name,штамп времени в пути: 2026-06-25_18-53-50
Data\db\sandbox\cashier_v2_preflight_2026-06-25_18-53-50.txt,2.4,REVIEW:sandbox_name,в пути встречается 'sandbox'
Data\db\sandbox\cashier_v2_preflight_compat_2026-06-25_19-47-09.txt,2.2,HIGH:timestamped_name,штамп времени в пути: 2026-06-25_19-47-09
Data\db\sandbox\cashier_v2_preflight_compat_2026-06-25_19-47-09.txt,2.2,REVIEW:sandbox_name,в пути встречается 'sandbox'
Data\db\sandbox\clean_live_sandbox_2026-06-26_20-13-26.txt,4.8,HIGH:timestamped_name,штамп времени в пути: 2026-06-26_20-13-26
Data\db\sandbox\clean_live_sandbox_2026-06-26_20-13-26.txt,4.8,REVIEW:sandbox_name,в пути встречается 'sandbox'
Data\db\sandbox\guard_workspace_preflight_2026-06-26_12-39-50.txt,2.8,HIGH:timestamped_name,штамп времени в пути: 2026-06-26_12-39-50
Data\db\sandbox\guard_workspace_preflight_2026-06-26_12-39-50.txt,2.8,REVIEW:sandbox_name,в пути встречается 'sandbox'
Data\db\sandbox\guard_workspace_preflight_2026-06-26_12-56-09.txt,2.6,HIGH:timestamped_name,штамп времени в пути: 2026-06-26_12-56-09
Data\db\sandbox\guard_workspace_preflight_2026-06-26_12-56-09.txt,2.6,REVIEW:sandbox_name,в пути встречается 'sandbox'
Data\db\sandbox\osbb_test_cashier_v2_check_2026-06-25_18-53-50.db,1300.0,HIGH:timestamped_name,штамп времени в пути: 2026-06-25_18-53-50
Data\db\sandbox\osbb_test_cashier_v2_check_2026-06-25_18-53-50.db,1300.0,REVIEW:sandbox_name,в пути встречается 'sandbox'
Data\db\sandbox\osbb_test_cashier_v2_compat_check_2026-06-25_19-47-09.db,1316.0,HIGH:timestamped_name,штамп времени в пути: 2026-06-25_19-47-09
Data\db\sandbox\osbb_test_cashier_v2_compat_check_2026-06-25_19-47-09.db,1316.0,REVIEW:sandbox_name,в пути встречается 'sandbox'
Data\db\sandbox\osbb_test_cashier_v2_compat_check_2026-06-25_19-47-09_guard_check_2026-06-26_12-39-50.db,1400.0,HIGH:timestamped_name,штамп времени в пути: 2026-06-25_19-47-09
Data\db\sandbox\osbb_test_cashier_v2_compat_check_2026-06-25_19-47-09_guard_check_2026-06-26_12-39-50.db,1400.0,REVIEW:sandbox_name,в пути встречается 'sandbox'
Data\db\sandbox\osbb_test_cashier_v2_compat_check_2026-06-25_19-47-09_guard_check_2026-06-26_12-56-09.db,1408.0,HIGH:timestamped_name,штамп времени в пути: 2026-06-25_19-47-09
Data\db\sandbox\osbb_test_cashier_v2_compat_check_2026-06-25_19-47-09_guard_check_2026-06-26_12-56-09.db,1408.0,REVIEW:sandbox_name,в пути встречается 'sandbox'
Data\db\sandbox\osbb_test_cashier_v2_compat_check_2026-06-25_19-47-09_guard_check_2026-06-26_12-56-09_service_orders_check_2026-06-26_19-42-50.db,1556.0,HIGH:timestamped_name,штамп времени в пути: 2026-06-25_19-47-09
Data\db\sandbox\osbb_test_cashier_v2_compat_check_2026-06-25_19-47-09_guard_check_2026-06-26_12-56-09_service_orders_check_2026-06-26_19-42-50.db,1556.0,REVIEW:sandbox_name,в пути встречается 'sandbox'
Data\db\sandbox\osbb_test_live_services_2026-06-26_20-13-26.db,2032.0,HIGH:timestamped_name,штамп времени в пути: 2026-06-26_20-13-26
Data\db\sandbox\osbb_test_live_services_2026-06-26_20-13-26.db,2032.0,REVIEW:sandbox_name,в пути встречается 'sandbox'
Data\db\sandbox\service_orders_preflight_2026-06-26_19-42-50.txt,1.8,HIGH:timestamped_name,штамп времени в пути: 2026-06-26_19-42-50
Data\db\sandbox\service_orders_preflight_2026-06-26_19-42-50.txt,1.8,REVIEW:sandbox_name,в пути встречается 'sandbox'
Data\db\working\osbb_working_pult_order_test_2026-07-02_17-18-39.db,2032.0,HIGH:timestamped_name,штамп времени в пути: 2026-07-02_17-18-39
Data\db\working\osbb_working_pult_order_test_2026-07-02_17-18-39.manifest.json,1.8,HIGH:timestamped_name,штамп времени в пути: 2026-07-02_17-18-39
Data\db\working\osbb_working_pult_order_test_2026-07-02_17-18-39.README.md,0.8,HIGH:timestamped_name,штамп времени в пути: 2026-07-02_17-18-39
Data\db\sandbox\backups\osbb_test_live_services_2026-06-26_20-13-26_before_payment_schema_fix_20260627_122548.db,1560.0,HIGH:backup_folder,внутри папки backups/: Data\db\sandbox\backups\osbb_test_live_services_2026-06-26_20-13-26_before_payment_schema_fix_20260627_122548.db
Data\db\sandbox\backups\osbb_test_live_services_2026-06-26_20-13-26_before_payment_schema_fix_20260627_122548.db,1560.0,HIGH:timestamped_name,штамп времени в пути: 2026-06-26_20-13-26
Data\db\sandbox\backups\osbb_test_live_services_2026-06-26_20-13-26_before_payment_schema_fix_20260627_122548.db,1560.0,HIGH:before_prefix,содержит 'before_' (снимок до правки)
